Protein_id,Protein_description,Gene_name,hrp_1,hrp_2,h2o2_1,h2o2_2,t4_1,t4_2,t5_1,t5_2,signal_ratio,fp,tp,tpr,fpr,tpr_fpr,fdr
FBgn0003517,40S ribosomal protein SA,sta;sta-RD,6.0365,6.0297,5.0011,6.0002,6.0834,6.0116,6.1837,5.8922,1.0104999999999995,0,0,0.026422764227642278,0.016975308641975308,0.00944745558566697,0.009649122807017544
FBgn0039928,"Calsyntenin-1, isoform C;Calsyntenin-1;Calsyntenin-1, isoform D",Cals,6.3739,6.2219,5.2346,6.1613,6.2131,6.2393,6.1851,6.2135,1.0046999999999997,0,1,0.028455284552845527,0.016975308641975308,0.01147997591087022,0.009649122807017544
FBgn0265003,"Klaroid, isoform A;Klaroid, isoform B",koi;koi-RA,7.285,8.2364,6.362,7.8641,6.7532,7.3651,7.2376,5.8117,1.0030999999999999,0,0,0.028455284552845527,0.016975308641975308,0.01147997591087022,0.009649122807017544
FBgn0004838,"Heterogeneous nuclear ribonucleoprotein at 27C, isoform D;Heterogeneous nuclear ribonucleoprotein 27C",Hrb27C;hrp48,7.0397,6.7047,6.5863,7.0437,7.5314,7.578,6.9337,7.0902,0.9917000000000007,1,0,0.028455284552845527,0.018518518518518517,0.00993676603432701,0.010526315789473684
FBgn0001987,FI18641p1;RE15719p;RE37203p,Gli,6.3562,6.7532,5.9831,6.5236,6.9603,6.9725,6.6267,6.7249,0.9893999999999998,0,1,0.03048780487804878,0.018518518518518517,0.011969286359530262,0.010526315789473684
FBgn0032799,Dolichol-phosphate mannosyltransferase subunit 1 (Fragment);Dolichol-phosphate mannosyltransferase subunit 1,CG10166-RA;Dpm1,6.4989,6.9571,5.8554,6.7493,6.7865,6.834,6.8079,6.1543,0.9785999999999992,0,0,0.03048780487804878,0.018518518518518517,0.011969286359530262,0.010526315789473684
2539,"Uncharacterized protein, isoform F;Uncharacterized protein, isoform E;Uncharacterized protein, isoform H;Uncharacterized protein, isoform D",CG4238;Dmel\CG4238,6.1762,6.3447,5.3501,6.4141,6.3604,6.3278,6.3121,6.4862,0.9776999999999996,0,0,0.03048780487804878,0.018518518518518517,0.011969286359530262,0.010526315789473684
1949,Carboxylic ester hydrolase;Carboxylic ester hydrolase (Fragment);Carboxylic ester hydrolase;Carboxylic ester hydrolase,CG8424;Jhedup;Jhedup-RA,6.4223,6.7435,5.5571,6.7033,6.564,6.5335,6.666,6.8443,0.9763999999999999,0,0,0.03048780487804878,0.018518518518518517,0.011969286359530262,0.010526315789473684
FBgn0037736,RT01989p (Fragment);GH14967p,CG12950-RA;side-VII,6.9093,6.8765,6.0694,6.8666,7.0039,7.043,6.9039,6.9113,0.9736000000000002,0,1,0.032520325203252036,0.018518518518518517,0.014001806684733518,0.010526315789473684
FBgn0033504,"CAP, isoform B;CAP, isoform R",CAP,6.1916,5.7597,5.0944,5.2618,6.1897,6.0675,5.7755,6.6286,0.9730999999999996,0,0,0.032520325203252036,0.018518518518518517,0.014001806684733518,0.010526315789473684
3170,"LP12382p (Fragment);Translation factor waclaw, mitochondrial;AT19052p1 (Fragment)",waw;waw-RA,5.8878,5.6992,5.1974,5.9793,6.129,6.1669,5.9676,6.0153,0.9695,0,0,0.032520325203252036,0.018518518518518517,0.014001806684733518,0.010526315789473684
FBgn0028482,Protein borderless,bdl,8.5087,8.3467,7.8149,7.9771,8.5192,8.7825,8.5533,8.7559,0.9676000000000009,0,1,0.034552845528455285,0.018518518518518517,0.016034327009936768,0.010526315789473684
FBgn0261822,"Basigin, isoform G",Bsg,8.0618,7.1192,7.1544,7.0136,8.0973,8.12,7.9017,7.8876,0.9655999999999993,0,1,0.036585365853658534,0.018518518518518517,0.018066847335140017,0.010526315789473684
FBgn0003557,E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase Su(dx),Su(dx),6.6255,6.5461,5.9599,6.6909,6.8866,6.9245,6.677,6.8666,0.9645999999999999,1,0,0.036585365853658534,0.020061728395061727,0.016523637458596807,0.011403508771929825
1233,Brahma associated protein 170kD,Bap170;BcDNA:GH12174,6.8196,6.9334,6.0359,7.048,6.9001,6.9981,7.2165,7.2786,0.9622000000000002,0,0,0.036585365853658534,0.020061728395061727,0.016523637458596807,0.011403508771929825
FBgn0052675,FI17817p1,Tango5;Tango5-RC,6.7815,7.1322,6.2385,6.8425,7.1296,7.1883,6.6908,6.8015,0.9497999999999998,0,0,0.036585365853658534,0.020061728395061727,0.016523637458596807,0.011403508771929825
FBgn0028875,"Nicotinic acetylcholine receptor alpha5, isoform I;Nicotinic acetylcholine receptor alpha5, isoform B;Nicotinic acetylcholine receptor Dalpha5 subunit",nAChRalpha5,6.9713,7.2017,6.4028,7.0279,7.3075,7.348,7.1728,7.0687,0.9451999999999998,0,1,0.03861788617886179,0.020061728395061727,0.018556157783800063,0.011403508771929825
FBgn0053970,RE14039p,osy,6.4204,6.7293,5.6242,6.4261,6.5748,6.5586,6.5225,6.4631,0.9344000000000001,0,0,0.03861788617886179,0.020061728395061727,0.018556157783800063,0.011403508771929825
FBgn0285958,Putative alpha-L-fucosidase,Fuca,6.9971,6.8871,6.1073,6.962,7.0007,7.0399,6.8338,6.6781,0.9325999999999999,0,0,0.03861788617886179,0.020061728395061727,0.018556157783800063,0.011403508771929825
1616,GH03748p1,Dmel\CG42353,6.7965,6.8158,5.8921,6.6967,6.793,6.822,6.8209,6.7389,0.9299,0,0,0.03861788617886179,0.020061728395061727,0.018556157783800063,0.011403508771929825
FBgn0265182,LD34489p;LP09747p,Atf-2;CG30420;CG3749,6.7004,6.665,5.912,6.5679,6.7745,6.8413,6.8652,6.8439,0.9293000000000005,0,0,0.03861788617886179,0.020061728395061727,0.018556157783800063,0.011403508771929825
FBgn0264006,"Dyschronic, isoform G",CG17368;CG32132;CG32132-RA;CG34400-RF;dysc,7.5522,7.2922,6.8941,7.6854,7.7345,7.8208,7.7365,7.4451,0.9267000000000003,0,0,0.03861788617886179,0.020061728395061727,0.018556157783800063,0.011403508771929825
FBgn0053087,"LDL receptor protein 1, isoform F;LDL receptor protein 1, isoform G",LRP1,6.7006,6.7406,5.8613,6.7088,6.7362,6.7861,6.7531,6.8564,0.9248000000000003,0,1,0.04065040650406504,0.020061728395061727,0.020588678109003312,0.011403508771929825
3678,"Leucine-rich repeat protein soc-2 homolog;Leucine-rich repeat protein soc-2 homolog;Leucine-rich repeat protein soc-2 homolog;Leucine-rich repeat protein soc-2 homolog, Isoform 2",Sur-8,5.6639,5.4765,4.5593,5.3632,5.4633,5.4781,5.6374,5.7141,0.9188000000000001,0,0,0.04065040650406504,0.020061728395061727,0.020588678109003312,0.011403508771929825
2502,FI19480p1,CG7565;Dmel\CG7565,6.2635,6.3866,5.5261,6.2272,6.4504,6.4446,6.2435,6.389,0.9185000000000008,0,0,0.04065040650406504,0.020061728395061727,0.020588678109003312,0.011403508771929825
2546,RE07815p,Ugt317A1,6.4513,6.3466,5.3546,6.197,6.1948,6.2716,6.8376,6.1032,0.9170000000000007,0,0,0.04065040650406504,0.020061728395061727,0.020588678109003312,0.011403508771929825
3034,"Nuak1 ortholog, isoform G;Nuak1 ortholog, isoform F;Nuak1 ortholog, isoform I;Nuak1 ortholog, isoform H;Nuak1 ortholog, isoform K;Nuak1 ortholog, isoform J;Nuak1 ortholog, isoform M;Nuak1 ortholog, isoform A;FI03914p;LP05937p;Nuak1 ortholog, isoform E",Nuak,5.9981,6.2442,5.1733,6.2203,6.0787,6.0857,6.1615,5.6762,0.9123999999999999,0,0,0.04065040650406504,0.020061728395061727,0.020588678109003312,0.011403508771929825
FBgn0025631,"Moody, isoform C",moody,6.3281,5.8544,5.6768,6.1262,6.5459,6.5862,6.2729,6.3015,0.9093999999999998,0,1,0.042682926829268296,0.020061728395061727,0.02262119843420657,0.011403508771929825
FBgn0085384,"Uncharacterized protein, isoform E;Uncharacterized protein, isoform G;Uncharacterized protein, isoform B",CG12492;CG13818;lincRNA.840,7.2155,7.3938,6.6512,7.1745,7.4884,7.554,7.2432,7.4178,0.9028,0,1,0.044715447154471545,0.020061728395061727,0.024653718759409818,0.011403508771929825
FBgn0003321,"Small bristles, isoform B;Nuclear RNA export factor 1",sbr,9.6637,9.6953,8.5744,9.728,9.3607,9.4756,9.3849,9.4487,0.9011999999999993,1,0,0.044715447154471545,0.021604938271604937,0.023110508882866608,0.012280701754385965
FBgn0261999,"Ca[2+] channel Muscle-specific alpha2/delta subunit, isoform A",Ca-Ma2d,6.392,6.717,6.1882,6.3946,7.0053,7.0806,6.6407,6.9281,0.8923999999999994,0,1,0.046747967479674794,0.021604938271604937,0.025143029208069857,0.012280701754385965
FBgn0028507,Leucine carboxyl methyltransferase 1;Leucine carboxyl methyltransferase 1,BG:DS09217.4,7.0404,7.3563,6.4607,7.2296,7.3087,7.3515,7.047,7.1125,0.8907999999999996,0,0,0.046747967479674794,0.021604938271604937,0.025143029208069857,0.012280701754385965
FBgn0083950,"Sidestep VI, isoform B",;CG34114-RB;CG34114-RC;CG4695;side-VI,6.7056,6.5523,5.2674,6.5325,5.9665,6.158,6.2536,6.4131,0.8906000000000001,0,1,0.04878048780487805,0.021604938271604937,0.027175549533273113,0.012280701754385965
FBgn0035206,Lipid droplet-associated hydrolase,CG9186,6.7899,7.0056,5.9236,6.8107,6.8043,6.812,6.6332,6.8525,0.8883999999999999,0,0,0.04878048780487805,0.021604938271604937,0.027175549533273113,0.012280701754385965
1257,Adenylosuccinate synthetase,AdSS;CG17273-RA,7.0502,6.4719,6.2972,7.0431,7.165,7.1847,6.9145,6.9857,0.8875000000000002,0,0,0.04878048780487805,0.021604938271604937,0.027175549533273113,0.012280701754385965
FBgn0033062,Arsenite-resistance protein 2 homolog;GH05193p;Serrate RNA effector molecule homolog,Ars2;Ars2-RC,7.086,6.9565,6.2366,7.0417,7.0983,7.1232,7.0136,6.9721,0.8865999999999996,0,0,0.04878048780487805,0.021604938271604937,0.027175549533273113,0.012280701754385965
FBgn0040324,Ephrin,Ephrin,6.7172,6.6819,5.8759,6.5199,5.6566,6.7541,6.9266,7.0086,0.8782000000000005,0,1,0.0508130081300813,0.021604938271604937,0.029208069858476363,0.012280701754385965
FBgn0259927,"Uncharacterized protein, isoform B;Uncharacterized protein, isoform A",CG32543,6.6877,6.9956,6.4474,6.9675,7.2968,7.3236,7.0659,6.9655,0.8761999999999999,0,0,0.0508130081300813,0.021604938271604937,0.029208069858476363,0.012280701754385965
FBgn0020299,Dof protein;Dof protein (Fragment),stumps,5.7606,6.2817,5.5376,6.4764,6.2571,6.4075,6.2944,6.0843,0.8698999999999995,0,0,0.0508130081300813,0.021604938271604937,0.029208069858476363,0.012280701754385965
2110,"Protein argonaute-2;Protein argonaute-2, Isoform C",Ago2;AGO2,6.3571,6.1517,5.9882,6.4117,6.8016,6.8572,6.2778,6.5545,0.8689999999999998,0,0,0.0508130081300813,0.021604938271604937,0.029208069858476363,0.012280701754385965
2163,RE41154p1;RE33778p,CG17508;Dmel\CG17508,6.4203,6.6219,5.7273,6.8892,6.4313,6.5958,6.1752,6.3141,0.8685,0,0,0.0508130081300813,0.021604938271604937,0.029208069858476363,0.012280701754385965
1404,"Lasp, isoform C;Lasp, isoform D;LIM and SH3 domain protein Lasp;LIM and SH3 domain protein Lasp, Isoform B",Lasp;Lasp-RB,6.9718,6.8794,6.0781,6.8891,6.9618,6.9342,6.83,6.8488,0.8560999999999996,0,0,0.0508130081300813,0.021604938271604937,0.029208069858476363,0.012280701754385965
3067,"B4 protein;B4, isoform A",B4,6.1019,5.9242,5.1909,5.9344,6.0351,6.0447,6.039,6.2268,0.8537999999999997,0,0,0.0508130081300813,0.021604938271604937,0.029208069858476363,0.012280701754385965
FBgn0029093,Cathepsin D,cathD,7.2135,7.4592,6.6158,7.2584,7.389,7.4627,7.4407,7.2026,0.8468999999999998,0,1,0.052845528455284556,0.021604938271604937,0.03124059018367962,0.012280701754385965
FBgn0043806,RH42907p (Fragment);MIP21654p,BcDNA:RH42907;CG32032,8.6439,8.1196,7.5671,7.5225,8.3824,8.4047,8.0095,8.1347,0.8376000000000001,0,0,0.052845528455284556,0.021604938271604937,0.03124059018367962,0.012280701754385965
FBgn0024921,Transportin;RE59670p;FI21453p1,Tnpo,6.5159,6.754,6.0359,6.5333,6.8248,6.8697,6.5792,6.4887,0.8338000000000001,0,0,0.052845528455284556,0.021604938271604937,0.03124059018367962,0.012280701754385965
FBgn0001989,Complex I-B17,BG:DS09217.1;ND-B17,7.3996,7.4577,6.855,7.5422,7.604,7.6829,7.2422,7.4045,0.8278999999999996,0,0,0.052845528455284556,0.021604938271604937,0.03124059018367962,0.012280701754385965
FBgn0032242,Post-proline cleaving enzyme,Dmel\CG5355,7.2579,7.8267,6.9255,7.8654,7.7391,7.7529,7.4942,7.4049,0.8273999999999999,0,0,0.052845528455284556,0.021604938271604937,0.03124059018367962,0.012280701754385965
FBgn0263131,Adenylate cyclase,CG12436;CG32158,6.3403,6.3975,5.6616,6.1491,6.4174,6.4842,6.3384,6.5369,0.8226000000000004,0,0,0.052845528455284556,0.021604938271604937,0.03124059018367962,0.012280701754385965
FBgn0034072,Alpha-dystroglycan;Alpha-dystroglycan,Dg,7.3928,6.9766,6.5225,6.85,7.2957,7.3387,7.1526,7.3501,0.8162000000000003,0,1,0.054878048780487805,0.021604938271604937,0.03327311050888287,0.012280701754385965
1571,RE04053p,Upf2,6.5877,6.9303,6.102,6.786,6.8501,6.9071,6.7134,6.7361,0.8050999999999995,0,0,0.054878048780487805,0.021604938271604937,0.03327311050888287,0.012280701754385965
FBgn0051547,GH09711p,NKCC,6.8052,6.9854,6.1475,6.899,6.921,6.9492,7.0083,7.0511,0.8017000000000003,0,0,0.054878048780487805,0.021604938271604937,0.03327311050888287,0.012280701754385965
1169,"Peroxidase C1A, fragment (113-338)",PRXC1A,6.8709,6.4771,6.5769,6.5273,7.3457,7.3775,7.1396,7.2003,0.8006000000000002,0,0,0.054878048780487805,0.021604938271604937,0.03327311050888287,0.012280701754385965
FBgn0263930,"Division abnormally delayed protein;Division abnormally delayed, isoform B",dally,7.0893,6.6359,6.4436,6.3724,7.1844,7.2403,6.9935,7.185,0.7967000000000004,0,1,0.056910569105691054,0.021604938271604937,0.03530563083408612,0.012280701754385965
FBgn0037182,"ADP-ribosylation factor GTPase activating protein 3, isoform H;ADP-ribosylation factor GTPase activating protein 3, isoform G;ADP-ribosylation factor GTPase activating protein 3, isoform A",ArfGAP3,8.4754,8.5913,7.7874,8.4481,8.6049,8.584,8.4186,8.2933,0.7965999999999998,1,0,0.056910569105691054,0.023148148148148147,0.03376242095754291,0.013157894736842105
FBgn0031769,CG9135 protein,Dmel\CG9135,6.7844,7.4342,6.5041,7.1417,7.295,7.2988,7.0509,7.0456,0.7946999999999997,0,0,0.056910569105691054,0.023148148148148147,0.03376242095754291,0.013157894736842105
FBgn0035187,Tryptophan 5-monooxygenase,Trh,6.8501,6.3395,6.3498,6.7776,7.1198,7.1318,7.2643,6.8728,0.782,0,0,0.056910569105691054,0.023148148148148147,0.03376242095754291,0.013157894736842105
FBgn0259178,Inositol-polyphosphate 5-phosphatase;Inositol-polyphosphate 5-phosphatase;Inositol-polyphosphate 5-phosphatase;Inositol-polyphosphate 5-phosphatase;Inositol-polyphosphate 5-phosphatase,5PtaseI,7.0986,7.0424,6.4961,7.079,7.2486,7.2709,7.1892,7.1522,0.7747999999999999,0,0,0.056910569105691054,0.023148148148148147,0.03376242095754291,0.013157894736842105
FBgn0014863,Muscle LIM protein Mlp84B,Mlp84B,6.6591,7.4213,6.3795,7.2975,7.1023,7.1496,6.8715,6.7109,0.7701000000000002,1,0,0.056910569105691054,0.024691358024691357,0.0322192110809997,0.014035087719298246
FBgn0243486,"RT10265p (Fragment);GH07373p;Reduced ocelli, isoform B",rdo;rdo-RA,6.6465,6.3951,5.6837,6.2318,6.4137,6.4469,6.6597,6.6633,0.7632000000000003,0,1,0.05894308943089431,0.024691358024691357,0.034251731406202954,0.014035087719298246
FBgn0034588,RH02475p,Dmel\CG9394,7.9887,7.8914,7.6324,7.7788,8.3415,8.3943,8.1185,8.2294,0.7618999999999998,0,1,0.06097560975609756,0.024691358024691357,0.0362842517314062,0.014035087719298246
FBgn0265297,Polyadenylate-binding protein,pAbp,7.0645,7.1536,6.4066,7.1484,7.1421,7.1649,7.2719,7.0844,0.7583000000000002,1,0,0.06097560975609756,0.026234567901234566,0.03474104185486299,0.014912280701754385
FBgn0038063,"Octopamine beta2 receptor, isoform F",Octbeta2R,7.0984,7.1105,6.4694,7.1733,7.1853,7.2248,7.0169,6.9727,0.7553999999999998,0,1,0.06300813008130081,0.026234567901234566,0.03677356218006624,0.014912280701754385
FBgn0033902,Eukaryotic translation initiation factor 3 subunit M;Eukaryotic translation initiation factor 3 subunit M,eIF3m,6.9226,6.5688,6.0023,6.0531,6.7308,6.7501,6.6441,7.0552,0.7477999999999998,0,0,0.06300813008130081,0.026234567901234566,0.03677356218006624,0.014912280701754385
FBgn0000636,"Fasciclin-3, Isoform B;Fasciclin 3, isoform F",Fas3,6.6611,6.5844,6.5108,6.49,7.2189,7.2543,6.8609,7.1344,0.7435,0,1,0.06504065040650407,0.026234567901234566,0.038806082505269505,0.014912280701754385
FBgn0034142,Putative fatty acyl-CoA reductase CG8306,CG8303;CG8306;Dmel\CG8303,7.2719,7.545,6.6707,7.5172,7.4271,7.41,7.2841,7.2987,0.7393000000000001,0,0,0.06504065040650407,0.026234567901234566,0.038806082505269505,0.014912280701754385
2201,Uncharacterized protein,Dmel\CG10631,6.3353,6.3837,5.8104,6.4338,6.5432,6.5471,6.5408,6.4542,0.7367000000000008,0,0,0.06504065040650407,0.026234567901234566,0.038806082505269505,0.014912280701754385
FBgn0028689,"Regulatory particle non-ATPase 6, isoform C;26S proteasome non-ATPase regulatory subunit 11;26S proteasome non-ATPase regulatory subunit 11, Isoform A",Rpn6,6.6529,6.082,6.0284,6.3665,6.8309,6.7563,6.6742,6.5503,0.7279,0,0,0.06504065040650407,0.026234567901234566,0.038806082505269505,0.014912280701754385
2706,Adenylate cyclase;Adenylate cyclase;Adenylate cyclase;Ca(2+)/calmodulin-responsive adenylate cyclase,rut,6.3166,6.248,5.4194,6.3116,6.1405,6.1464,6.2249,6.3074,0.7269999999999994,0,0,0.06504065040650407,0.026234567901234566,0.038806082505269505,0.014912280701754385
FBgn0265623,"Suppressor of zeste 2, isoform C;Suppressor 2 of zeste h29;Suppressor 2 of zeste s15;Suppressor 2 of zeste s20;Suppressor 2 of zeste s21;Suppressor 2 of zeste s36;Suppressor 2 of zeste sM;Suppressor 2 of zeste D-e26;Protein suppressor 2 of zeste",;Su(z)2;Su(z)2-1;Su(z)2-1b7;Su(z)2-s15;Su(z)2-s20;Su(z)2-s21;Su(z)2-s36;Su(z)2-sM;Su(z)2D-e26;Su(z)2D-eos;Su(z)3-1,6.3431,6.2963,5.6101,6.2049,6.3082,6.3334,6.4503,6.6575,0.7233,1,0,0.06504065040650407,0.027777777777777776,0.037262872628726296,0.015789473684210527
FBgn0015797,"Ras-related protein Rab6;Rab6, isoform B",Rab6,6.8137,6.9084,5.9232,7.1045,6.9838,6.6421,7.0631,6.7435,0.7189000000000005,0,0,0.06504065040650407,0.027777777777777776,0.037262872628726296,0.015789473684210527
3770,Epidermal growth factor receptor;Isoform Type II of Epidermal growth factor receptor;Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Epidermal growth factor receptor (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Epidermal growth factor receptor (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Epidermal growth factor receptor (Fragment);Receptor protein-tyrosine kinase (Fragment);Receptor protein-tyrosine kinase,Egfr;Egfr-RB,5.4328,5.2891,4.3012,5.2635,5.0699,5.0156,5.856,5.7535,0.7144000000000004,0,0,0.06504065040650407,0.027777777777777776,0.037262872628726296,0.015789473684210527
FBgn0085390,"Diacylglycerol kinase;Diacylglycerol kinase;Diacylglycerol kinase 1;Diacylglycerol kinase 1, Isoform F",Dgk,6.5177,6.8357,6.1264,6.6741,6.808,6.8349,6.6516,6.7581,0.7084999999999999,0,0,0.06504065040650407,0.027777777777777776,0.037262872628726296,0.015789473684210527
FBgn0053543,RE72871p;IP08311p (Fragment);Uncharacterized protein,CG33543-RC;CT35363,7.1326,6.728,6.6114,6.4433,7.2412,7.3119,7.0109,7.2193,0.7004999999999999,0,1,0.06707317073170732,0.027777777777777776,0.039295392953929545,0.015789473684210527
FBgn0031602,"Uncharacterized protein, isoform A",Dmel\CG15431,6.6446,6.6811,6.0352,6.5302,6.7196,6.7354,6.5637,6.7779,0.7002000000000006,0,0,0.06707317073170732,0.027777777777777776,0.039295392953929545,0.015789473684210527
FBgn0028863,"Uncharacterized protein, isoform H",HDC02718;stol,8.411,8.0734,7.8414,7.9361,8.44,8.5317,8.349,8.4521,0.6903000000000006,0,1,0.06910569105691057,0.027777777777777776,0.041327913279132794,0.015789473684210527
FBgn0260003,"Dystrophin, isoform K;Dystrophin, isoform I;Dystrophin, isoforms A/C/F/G/H;Dystrophin, isoforms A/C/F/G/H, Isoform A;Dystrophin, isoforms A/C/F/G/H, Isoform C;Dystrophin, isoforms A/C/F/G/H, Isoform F;Dystrophin, isoforms A/C/F/G/H, Isoform G",Dys,6.1404,6.0106,5.2415,6.0788,5.9244,5.9278,5.9119,6.1815,0.6863000000000001,1,0,0.06910569105691057,0.029320987654320986,0.039784703402589584,0.016666666666666666
FBgn0086604,"Sidestep VIII, isoform B;Sidestep VIII, isoform D;RH73613p",;CG30143;side-VIII,7.9096,7.6679,7.3596,7.5022,8.0123,8.0436,7.7618,7.716,0.6839999999999993,0,1,0.07113821138211382,0.029320987654320986,0.041817223727792834,0.016666666666666666
FBgn0040308,GH25379p,Jafrac2,7.4619,7.564,6.7451,7.4767,7.4108,7.4251,7.3698,7.3905,0.6799999999999997,0,0,0.07113821138211382,0.029320987654320986,0.041817223727792834,0.016666666666666666
FBgn0027865,Tetraspanin;Tetraspanin,Tsp96F,7.073,6.8663,6.7503,6.7862,7.3034,7.4273,7.1072,7.2712,0.6769999999999996,0,1,0.07317073170731707,0.029320987654320986,0.04384974405299608,0.016666666666666666
FBgn0037016,GM08106p;VWFC domain-containing protein,CG13252;Dmel\CG13252,6.7371,6.1099,5.7253,5.9186,6.3843,6.3987,6.1952,6.3423,0.6734,0,1,0.07520325203252033,0.029320987654320986,0.045882264378199346,0.016666666666666666
FBgn0052206,"RE21134p;FI20154p1;Uncharacterized protein, isoform E",CG14091;CG32206;CG9600,6.6304,6.9356,6.5883,6.8131,7.2001,7.2608,6.8982,6.825,0.6724999999999994,0,1,0.07723577235772358,0.029320987654320986,0.047914784703402595,0.016666666666666666
FBgn0035811,"Medium-chain acyl-CoA dehydrogenase;Probable medium-chain specific acyl-CoA dehydrogenase, mitochondrial",CG12262,7.4287,7.5176,6.9688,7.5788,7.5568,7.6307,7.5389,7.4815,0.6619000000000002,1,0,0.07723577235772358,0.030864197530864196,0.046371574826859385,0.017543859649122806
