Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
sp|Q9VCY8|ADRL_DROME,Golgi apparatus,Transmembrane domain,0.12330000102519989,0.13420000672340393,0.03480000048875809,0.4156999886035919,0.0608999989926815,0.04019999876618385,0.5619000196456909,0.3953999876976013,0.7447999715805054,0.001500000013038516
tr|Q9VE80|Q9VE80_DROME,Endoplasmic reticulum,,0.2524999976158142,0.16910000145435333,0.08869999647140503,0.2590000033378601,0.34049999713897705,0.09629999846220016,0.5845999717712402,0.05299999937415123,0.20550000667572021,0.038600001484155655
tr|Q9VEK8|Q9VEK8_DROME,Cytoplasm,Nuclear localization signal,0.7552000284194946,0.4964999854564667,0.004600000102072954,0.14630000293254852,0.05900000035762787,0.01600000075995922,0.531000018119812,0.07729999721050262,0.04270000010728836,0.008899999782443047
tr|Q9VF51|Q9VF51_DROME,Cytoplasm,,0.6748999953269958,0.2524999976158142,0.14159999787807465,0.08209999650716782,0.26980000734329224,0.07540000230073929,0.13439999520778656,0.052299998700618744,0.008700000122189522,0.15569999814033508
tr|Q9VG36|Q9VG36_DROME,Cytoplasm,,0.5347999930381775,0.4794999957084656,0.20999999344348907,0.1509000062942505,0.4620000123977661,0.030400000512599945,0.08309999853372574,0.2280000001192093,0.20409999787807465,0.029500000178813934
sp|Q9VGB4|CP132_DROME,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.12600000202655792,0.061799999326467514,0.08699999749660492,0.08330000191926956,0.22910000383853912,0.03269999846816063,0.8812000155448914,0.04129999876022339,0.13750000298023224,0.002899999963119626
tr|Q9VGC5|Q9VGC5_DROME,Cytoplasm,,0.6718999743461609,0.39079999923706055,0.15369999408721924,0.06289999932050705,0.13459999859333038,0.009200000204145908,0.3855000138282776,0.09210000187158585,0.09049999713897705,0.0625
sp|Q9VGH1|CP315_DROME,Endoplasmic reticulum,,0.36730000376701355,0.17910000681877136,0.1753000020980835,0.1395999938249588,0.5223000049591064,0.12070000171661377,0.7401000261306763,0.1265999972820282,0.35600000619888306,0.09860000014305115
tr|Q9VGU3|Q9VGU3_DROME,Mitochondrion,Mitochondrial transit peptide,0.25270000100135803,0.22910000383853912,0.43479999899864197,0.24269999563694,0.6294000148773193,0.07129999995231628,0.3140999972820282,0.17030000686645508,0.2295999974012375,0.02370000071823597
tr|Q9VGW0|Q9VGW0_DROME,Nucleus,Nuclear localization signal,0.46239998936653137,0.7993000149726868,0.11760000139474869,0.020099999383091927,0.16269999742507935,0.01119999960064888,0.04969999939203262,0.05090000107884407,0.029500000178813934,0.0006000000284984708
tr|Q9VGW5|Q9VGW5_DROME,Cytoplasm|Nucleus,,0.7055000066757202,0.5898000001907349,0.047200001776218414,0.33329999446868896,0.6292999982833862,0.022299999371170998,0.04910000041127205,0.04610000178217888,0.056699998676776886,0.06859999895095825
sp|Q9VIP0|NESD_DROME,Nucleus,Nuclear localization signal,0.45680001378059387,0.7336999773979187,0.21490000188350677,0.02969999983906746,0.12020000070333481,0.00570000009611249,0.12380000203847885,0.056299999356269836,0.08340000361204147,0.012000000104308128
sp|Q9VIW7|RTCB_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.8284000158309937,0.5464000105857849,0.22290000319480896,0.02889999933540821,0.4205999970436096,0.00989999994635582,0.2703000009059906,0.049400001764297485,0.24539999663829803,0.018799999728798866
tr|Q9VJ22|Q9VJ22_DROME,Cell membrane,,0.13570000231266022,0.057500001043081284,0.4814999997615814,0.6639999747276306,0.03709999844431877,0.005200000014156103,0.1665000021457672,0.17560000717639923,0.13920000195503235,0.0020000000949949026
tr|Q9VJJ1|Q9VJJ1_DROME,Mitochondrion,Peroxisomal targeting signal,0.38260000944137573,0.1915999948978424,0.09449999779462814,0.0746999979019165,0.6926000118255615,0.0008999999845400453,0.11959999799728394,0.10480000078678131,0.06800000369548798,0.45500001311302185
tr|Q9VJP4|Q9VJP4_DROME,Cytoplasm,Nuclear localization signal,0.6590999960899353,0.39259999990463257,0.07930000126361847,0.26109999418258667,0.15649999678134918,0.06719999760389328,0.07930000126361847,0.12409999966621399,0.1987999975681305,0.05609999969601631
tr|Q9VMC4|Q9VMC4_DROME,Golgi apparatus,Signal peptide|Transmembrane domain,0.23890000581741333,0.12219999730587006,0.30399999022483826,0.156700000166893,0.11980000138282776,0.0142000000923872,0.5662000179290771,0.21089999377727509,0.8550999760627747,0.00860000029206276
tr|Q9VQD0|Q9VQD0_DROME,Cytoplasm|Nucleus,,0.5541999936103821,0.6395999789237976,0.07270000129938126,0.028999999165534973,0.40630000829696655,0.012000000104308128,0.20399999618530273,0.0940999984741211,0.19419999420642853,0.050200000405311584
sp|Q9VRL2|GOSR2_DROME,Lysosome/Vacuole|Golgi apparatus,Transmembrane domain,0.156700000166893,0.1680999994277954,0.017100000753998756,0.155799999833107,0.24420000612735748,0.006099999882280827,0.41339999437332153,0.5946999788284302,0.7616000175476074,0.033900000154972076
tr|Q9VT39|Q9VT39_DROME,Cytoplasm,Nuclear localization signal,0.569599986076355,0.5074999928474426,0.1324000060558319,0.1193000003695488,0.22509999573230743,0.0885000005364418,0.05550000071525574,0.032600000500679016,0.13279999792575836,0.015399999916553497
tr|Q9VUU1|Q9VUU1_DROME,Extracellular,Signal peptide,0.10849999636411667,0.051600001752376556,0.9524999856948853,0.0640999972820282,0.02630000002682209,0.02419999986886978,0.25540000200271606,0.2393999993801117,0.1362999975681305,0.00279999990016222
tr|Q9VV13|Q9VV13_DROME,Extracellular,Signal peptide,0.07419999688863754,0.06379999965429306,0.5289999842643738,0.06040000170469284,0.023800000548362732,0.011099999770522118,0.08470000326633453,0.10480000078678131,0.03370000049471855,0.0003000000142492354
tr|Q9VWD9|Q9VWD9_DROME,Cytoplasm|Nucleus,Nuclear export signal,0.6331999897956848,0.5594000220298767,0.14350000023841858,0.08749999850988388,0.18479999899864197,0.006800000090152025,0.3059999942779541,0.10540000349283218,0.26420000195503235,0.03449999913573265
tr|Q9VWK9|Q9VWK9_DROME,Cytoplasm|Nucleus,,0.5720000267028809,0.6118999719619751,0.08950000256299973,0.18070000410079956,0.17020000517368317,0.006200000178068876,0.12549999356269836,0.1451999992132187,0.08619999885559082,0.011599999852478504
tr|Q9VXG9|Q9VXG9_DROME,Endoplasmic reticulum,Signal peptide,0.2101999968290329,0.23899999260902405,0.21539999544620514,0.16769999265670776,0.24740000069141388,0.053599998354911804,0.8306000232696533,0.09179999679327011,0.1468999981880188,0.014700000174343586
tr|Q9VXP5|Q9VXP5_DROME,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.7016000151634216,0.6521000266075134,0.09200000017881393,0.148499995470047,0.12929999828338623,0.005200000014156103,0.05530000105500221,0.17080000042915344,0.08829999715089798,0.0010999999940395355
tr|Q9VXV6|Q9VXV6_DROME,Lysosome/Vacuole,Transmembrane domain,0.2150000035762787,0.1656000018119812,0.035599999129772186,0.5160999894142151,0.07590000331401825,0.0052999998442828655,0.46129998564720154,0.5393999814987183,0.5209000110626221,0.00139999995008111
tr|Q9VXW2|Q9VXW2_DROME,Nucleus,Nuclear localization signal,0.2969000041484833,0.8885999917984009,0.017999999225139618,0.0284000001847744,0.03020000085234642,0.004699999932199717,0.050599999725818634,0.014499999582767487,0.022600000724196434,0.0006000000284984708
tr|Q9VY03|Q9VY03_DROME,Extracellular,Signal peptide,0.19679999351501465,0.10289999842643738,0.8511999845504761,0.12720000743865967,0.06040000170469284,0.04129999876022339,0.4823000133037567,0.26499998569488525,0.20440000295639038,0.03420000150799751
sp|Q9VYB7|TPST_DROME,Golgi apparatus,Signal peptide|Transmembrane domain,0.26179999113082886,0.12210000306367874,0.21170000731945038,0.17180000245571136,0.14390000700950623,0.005200000014156103,0.5755000114440918,0.29120001196861267,0.9093999862670898,0.018300000578165054
tr|Q9VYU5|Q9VYU5_DROME,Extracellular,Signal peptide,0.16910000145435333,0.05909999832510948,0.9021000266075134,0.13339999318122864,0.059700001031160355,0.04390000179409981,0.2506999969482422,0.2295999974012375,0.3865000009536743,0.013799999840557575
tr|Q9VZF0|Q9VZF0_DROME,Nucleus,Nuclear localization signal,0.23929999768733978,0.9169999957084656,0.019600000232458115,0.014399999752640724,0.10949999839067459,0.005100000184029341,0.07129999995231628,0.00989999994635582,0.02459999918937683,0.000699999975040555
tr|Q9W158|Q9W158_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.6392999887466431,0.6603999733924866,0.05079999938607216,0.029999999329447746,0.03370000049471855,0.0013000000035390258,0.06430000066757202,0.017999999225139618,0.016699999570846558,0.00039999998989515007
tr|Q9W1C8|Q9W1C8_DROME,Nucleus,Nuclear localization signal,0.12280000001192093,0.8033999800682068,0.008700000122189522,0.0568000003695488,0.09799999743700027,0.002099999925121665,0.005499999970197678,0.024000000208616257,0.03889999911189079,0.002400000113993883
tr|Q9W1M4|Q9W1M4_DROME,Cell membrane,Transmembrane domain,0.19429999589920044,0.20499999821186066,0.010499999858438969,0.5393000245094299,0.18880000710487366,0.011099999770522118,0.3628000020980835,0.3239000141620636,0.2524999976158142,0.006000000052154064
tr|Q9W1Z2|Q9W1Z2_DROME,Cell membrane,Transmembrane domain,0.2535000145435333,0.03750000149011612,0.04639999940991402,0.6175000071525574,0.061500001698732376,0.013100000098347664,0.5295000076293945,0.2808000147342682,0.36980000138282776,0.008200000040233135
tr|Q9W2D1|Q9W2D1_DROME,Mitochondrion,Mitochondrial transit peptide,0.44670000672340393,0.33410000801086426,0.05249999836087227,0.4212000072002411,0.6589000225067139,0.15410000085830688,0.2851000130176544,0.49959999322891235,0.37070000171661377,0.10890000313520432
tr|Q9W3W7|Q9W3W7_DROME,Cell membrane,Signal peptide|Transmembrane domain,0.1665000021457672,0.05730000138282776,0.0357000008225441,0.7421000003814697,0.07100000232458115,0.0052999998442828655,0.5360999703407288,0.3935999870300293,0.26489999890327454,0.035999998450279236
sp|Q9W420|SPT6H_DROME,Nucleus,Nuclear localization signal,0.3869999945163727,0.8282999992370605,0.01940000057220459,0.10369999706745148,0.03709999844431877,0.016699999570846558,0.042399998754262924,0.0860000029206276,0.03519999980926514,0.0005000000237487257
tr|Q9W430|Q9W430_DROME,Cell membrane,,0.12839999794960022,0.07649999856948853,0.4099999964237213,0.5608000159263611,0.03920000046491623,0.020999999716877937,0.4472000002861023,0.35929998755455017,0.3995000123977661,0.0032999999821186066
tr|Q9W448|Q9W448_DROME,Extracellular|Cell membrane,Signal peptide,0.2361000031232834,0.12020000070333481,0.6879000067710876,0.5249000191688538,0.24459999799728394,0.04170000180602074,0.08709999918937683,0.31310001015663147,0.22669999301433563,0.006399999838322401
tr|Q9W482|Q9W482_DROME,Cytoplasm,,0.6941999793052673,0.435699999332428,0.03539999946951866,0.11079999804496765,0.17730000615119934,0.03920000046491623,0.10540000349283218,0.17270000278949738,0.1404000073671341,0.052000001072883606
tr|Q9W4F5|Q9W4F5_DROME,Cell membrane,Signal peptide|Transmembrane domain,0.1889999955892563,0.13230000436306,0.17399999499320984,0.7548999786376953,0.02449999935925007,0.017100000753998756,0.25279998779296875,0.42419999837875366,0.1964000016450882,0.018300000578165054
tr|Q9XZ11|Q9XZ11_DROME,Cytoplasm,Nuclear localization signal,0.7843000292778015,0.38449999690055847,0.03999999910593033,0.05290000140666962,0.36149999499320984,0.010400000028312206,0.1379999965429306,0.03959999978542328,0.26409998536109924,0.012900000438094139
tr|Q9XZ31|Q9XZ31_DROME,Cytoplasm,,0.7985000014305115,0.39100000262260437,0.05209999904036522,0.16019999980926514,0.12060000002384186,0.003599999938160181,0.06509999930858612,0.14030000567436218,0.17190000414848328,0.06199999898672104
sp|Q9Y169|EXT2_DROME,Golgi apparatus,Signal peptide|Transmembrane domain,0.181099995970726,0.14569999277591705,0.3264999985694885,0.1873999983072281,0.04650000110268593,0.018400000408291817,0.6159999966621399,0.21480000019073486,0.9056000113487244,0.016699999570846558
tr|X2JD41|X2JD41_DROME,Nucleus,,0.4242999851703644,0.5080000162124634,0.41100001335144043,0.11900000274181366,0.3617999851703644,0.0835999995470047,0.23520000278949738,0.353300005197525,0.34880000352859497,0.15299999713897705
tr|A0A0B4K6K4|A0A0B4K6K4_DROME,Extracellular,Signal peptide,0.14249999821186066,0.05420000106096268,0.9322999715805054,0.09080000221729279,0.034699998795986176,0.016100000590085983,0.2134000062942505,0.19949999451637268,0.16099999845027924,0.00279999990016222
tr|A0A0B4K6K5|A0A0B4K6K5_DROME,Extracellular,Signal peptide,0.14090000092983246,0.05009999871253967,0.9448999762535095,0.1453000009059906,0.02669999934732914,0.016200000420212746,0.15639999508857727,0.11670000106096268,0.061799999326467514,0.0013000000035390258
tr|A0A0B4K6V8|A0A0B4K6V8_DROME,Cytoplasm,Peroxisomal targeting signal,0.48820000886917114,0.2802000045776367,0.008100000210106373,0.28780001401901245,0.18449999392032623,0.11919999867677689,0.35409998893737793,0.13660000264644623,0.03020000085234642,0.09780000150203705
tr|A0A0B4K7N3|A0A0B4K7N3_DROME,Extracellular,Signal peptide,0.17190000414848328,0.08579999953508377,0.8884000182151794,0.1257999986410141,0.11580000072717667,0.02070000022649765,0.23250000178813934,0.2768000066280365,0.10980000346899033,0.005499999970197678
tr|A0A0B4K825|A0A0B4K825_DROME,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.734000027179718,0.5842999815940857,0.04010000079870224,0.11500000208616257,0.16259999573230743,0.00419999985024333,0.13950000703334808,0.20900000631809235,0.2240999937057495,0.035599999129772186
tr|A0A0B4LH65|A0A0B4LH65_DROME,Extracellular,Signal peptide,0.09049999713897705,0.061799999326467514,0.8210999965667725,0.13699999451637268,0.030799999833106995,0.09189999848604202,0.4034999907016754,0.23919999599456787,0.21299999952316284,0.004000000189989805
tr|A0A4D6K5P9|A0A4D6K5P9_DROME,Cell membrane,Signal peptide|Transmembrane domain,0.14300000667572021,0.16249999403953552,0.03999999910593033,0.7275999784469604,0.21330000460147858,0.005799999926239252,0.5863999724388123,0.47839999198913574,0.4652999937534332,0.0026000000070780516
tr|A0A6H2EFV6|A0A6H2EFV6_DROME,Cytoplasm|Cell membrane,,0.5831999778747559,0.29030001163482666,0.10320000350475311,0.5907999873161316,0.12549999356269836,0.025200000032782555,0.26589998602867126,0.20640000700950623,0.3237999975681305,0.015599999576807022
tr|A1A6Q4|A1A6Q4_DROME,Extracellular,Signal peptide,0.13729999959468842,0.05220000073313713,0.9628000259399414,0.09640000015497208,0.05660000070929527,0.010499999858438969,0.11710000038146973,0.18539999425411224,0.12479999661445618,0.0015999999595806003
tr|A1Z6D6|A1Z6D6_DROME,Cell membrane,Signal peptide|Transmembrane domain,0.10559999942779541,0.042899999767541885,0.04899999871850014,0.5774999856948853,0.06310000270605087,0.15610000491142273,0.4406000077724457,0.44850000739097595,0.30239999294281006,0.0020000000949949026
tr|A1Z6U7|A1Z6U7_DROME,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.19900000095367432,0.08190000057220459,0.18960000574588776,0.623199999332428,0.1509000062942505,0.0035000001080334187,0.16050000488758087,0.704200029373169,0.3296999931335449,0.008299999870359898
tr|A1Z7D7|A1Z7D7_DROME,Mitochondrion,Mitochondrial transit peptide,0.17669999599456787,0.11500000208616257,0.05869999900460243,0.09719999879598618,0.8820000290870667,0.19290000200271606,0.02280000038444996,0.025800000876188278,0.10300000011920929,0.014299999922513962
tr|A1Z8G3|A1Z8G3_DROME,Extracellular,Signal peptide,0.08640000224113464,0.0575999990105629,0.9153000116348267,0.1088000014424324,0.05770000070333481,0.01679999940097332,0.24539999663829803,0.23989999294281006,0.15539999306201935,0.0017000000225380063
tr|A1ZAK8|A1ZAK8_DROME,Nucleus,Nuclear localization signal,0.44020000100135803,0.9121999740600586,0.06949999928474426,0.03400000184774399,0.02590000070631504,0.0006000000284984708,0.04100000113248825,0.024900000542402267,0.012900000438094139,9.999999747378752e-05
tr|A1ZBN5|A1ZBN5_DROME,Cytoplasm,,0.6256999969482422,0.2865999937057495,0.16869999468326569,0.029999999329447746,0.10589999705553055,0.028999999165534973,0.041600000113248825,0.19089999794960022,0.11500000208616257,0.030899999663233757
tr|A8DY93|A8DY93_DROME,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.11259999871253967,0.09009999781847,0.013299999758601189,0.7282999753952026,0.06520000100135803,0.007000000216066837,0.38989999890327454,0.6033999919891357,0.32199999690055847,0.03020000085234642
tr|A8DYB0|A8DYB0_DROME,Nucleus,Nuclear localization signal,0.376800000667572,0.7791000008583069,0.06719999760389328,0.09589999914169312,0.10890000313520432,0.006099999882280827,0.17329999804496765,0.015799999237060547,0.10180000215768814,0.004900000058114529
tr|A8JNM1|A8JNM1_DROME,Cytoplasm,Nuclear localization signal,0.7486000061035156,0.34200000762939453,0.04019999876618385,0.19189999997615814,0.11919999867677689,0.010099999606609344,0.03480000048875809,0.03539999946951866,0.131400004029274,0.0071000000461936
tr|C4NAN9|C4NAN9_DROME,Extracellular,Signal peptide,0.14000000059604645,0.05220000073313713,0.9660999774932861,0.11729999631643295,0.01860000006854534,0.012799999676644802,0.12049999833106995,0.14920000731945038,0.11659999936819077,0.000699999975040555
tr|F7VJS4|F7VJS4_DROME,Lysosome/Vacuole|Golgi apparatus,Signal peptide|Transmembrane domain,0.1023000031709671,0.08320000022649765,0.03020000085234642,0.4471000134944916,0.0982000008225441,0.07000000029802322,0.6074000000953674,0.5857999920845032,0.6855000257492065,0.04010000079870224
sp|M9PD06|UBP32_DROME,Cytoplasm,Nuclear export signal,0.5604000091552734,0.4487999975681305,0.016599999740719795,0.22339999675750732,0.16680000722408295,0.006300000008195639,0.3944999873638153,0.22840000689029694,0.4781999886035919,0.032099999487400055
tr|M9PEC0|M9PEC0_DROME,Cell membrane,Transmembrane domain,0.20280000567436218,0.07280000299215317,0.012799999676644802,0.8672999739646912,0.11420000344514847,0.007699999958276749,0.17810000479221344,0.16940000653266907,0.3257000148296356,0.013299999758601189
tr|M9PHI8|M9PHI8_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.6847000122070312,0.5356000065803528,0.02160000056028366,0.24959999322891235,0.07020000368356705,0.004100000020116568,0.10869999974966049,0.17260000109672546,0.2824000120162964,0.003100000089034438
tr|O44226|O44226_DROME,Cytoplasm|Nucleus,,0.6114000082015991,0.6786999702453613,0.0908999964594841,0.07329999655485153,0.17820000648498535,0.015399999916553497,0.3237999975681305,0.09780000150203705,0.0658000037074089,0.03759999945759773
sp|P07186|CH19_DROME,Extracellular,Signal peptide,0.13699999451637268,0.04360000044107437,0.9377999901771545,0.07660000026226044,0.030300000682473183,0.020600000396370888,0.1973000019788742,0.16840000450611115,0.10769999772310257,0.0005000000237487257
sp|P29681|IMPE2_DROME,Extracellular,Signal peptide,0.11320000141859055,0.052799999713897705,0.9312000274658203,0.11999999731779099,0.03880000114440918,0.01140000019222498,0.14159999787807465,0.1550000011920929,0.12460000067949295,0.0015999999595806003
sp|P39768|OPA_DROME,Nucleus,Nuclear localization signal,0.34360000491142273,0.9501000046730042,0.003700000001117587,0.045499999076128006,0.030300000682473183,0.0007999999797903001,0.01899999938905239,0.026100000366568565,0.005400000140070915,0.00039999998989515007
sp|Q00725|SGS4_DROME,Extracellular,Signal peptide,0.21930000185966492,0.07339999824762344,0.888700008392334,0.2264000028371811,0.09730000048875809,0.027499999850988388,0.14259999990463257,0.2596000134944916,0.1371999979019165,0.009800000116229057
sp|Q04448|MTDC_DROME,Cytoplasm|Nucleus|Mitochondrion,,0.6891999840736389,0.6711000204086304,0.12300000339746475,0.09889999777078629,0.6798999905586243,0.08969999849796295,0.059700001031160355,0.0868000015616417,0.029899999499320984,0.006500000134110451
sp|Q0E908|HIL_DROME,Cytoplasm,Nuclear localization signal,0.6596999764442444,0.3926999866962433,0.06340000033378601,0.5081999897956848,0.09350000321865082,0.01269999984651804,0.10279999673366547,0.23829999566078186,0.15929999947547913,0.00430000014603138
tr|Q0KHR4|Q0KHR4_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.4902999997138977,0.8465999960899353,0.030500000342726707,0.03460000082850456,0.23240000009536743,0.01889999955892563,0.0689999982714653,0.03830000013113022,0.04580000042915344,0.06769999861717224
sp|Q0KHU5|PCAT_DROME,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.13619999587535858,0.19939999282360077,0.02879999950528145,0.3116999864578247,0.08739999681711197,0.01590000092983246,0.7896000146865845,0.36169999837875366,0.4643999934196472,0.0010999999940395355
sp|Q24266|BTD_DROME,Nucleus,Nuclear localization signal,0.2777000069618225,0.9495000243186951,0.003700000001117587,0.060600001364946365,0.050999999046325684,0.0013000000035390258,0.06750000268220901,0.03099999949336052,0.014100000262260437,9.999999747378752e-05
tr|Q2PE06|Q2PE06_DROME,Cytoplasm|Nucleus,Nuclear export signal,0.6438000202178955,0.5630999803543091,0.03660000115633011,0.16349999606609344,0.3068999946117401,0.006599999964237213,0.15369999408721924,0.08969999849796295,0.05290000140666962,0.0017999999690800905
tr|Q4ABI1|Q4ABI1_DROME,Extracellular,Signal peptide,0.1362999975681305,0.06030000001192093,0.7949000000953674,0.24969999492168427,0.08259999752044678,0.013000000268220901,0.3138999938964844,0.26460000872612,0.20730000734329224,0.005499999970197678
tr|Q4V6L1|Q4V6L1_DROME,Cytoplasm,,0.7702000141143799,0.2687000036239624,0.18320000171661377,0.17829999327659607,0.30790001153945923,0.07729999721050262,0.07649999856948853,0.16519999504089355,0.2671000063419342,0.03400000184774399
sp|Q6J5K9|ARMI_DROME,Cytoplasm|Nucleus,Nuclear export signal,0.6460999846458435,0.569100022315979,0.0632999986410141,0.06520000100135803,0.17640000581741333,0.028599999845027924,0.05820000171661377,0.07240000367164612,0.09139999747276306,0.008700000122189522
tr|Q7JNE1|Q7JNE1_DROME,Nucleus,Nuclear localization signal,0.14169999957084656,0.8967999815940857,0.016100000590085983,0.05119999870657921,0.10599999874830246,0.0013000000035390258,0.01679999940097332,0.0142000000923872,0.019999999552965164,0.004800000227987766
tr|Q7JQN4|Q7JQN4_DROME,Nucleus,Nuclear localization signal,0.12200000137090683,0.8917999863624573,0.027400000020861626,0.013399999588727951,0.039900001138448715,0.00430000014603138,0.04639999940991402,0.010300000198185444,0.027400000020861626,0.00019999999494757503
tr|Q7JR99|Q7JR99_DROME,Cytoplasm,Nuclear localization signal,0.722599983215332,0.42149999737739563,0.02800000086426735,0.14669999480247498,0.0738999992609024,0.013500000350177288,0.2705000042915344,0.0885000005364418,0.3312999904155731,0.0035000001080334187
tr|Q7JY07|Q7JY07_DROME,Cytoplasm,,0.7067999839782715,0.4648999869823456,0.030799999833106995,0.12700000405311584,0.3465999960899353,0.014800000004470348,0.27090001106262207,0.15049999952316284,0.16179999709129333,0.035599999129772186
tr|Q7JYW9|Q7JYW9_DROME,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.7160999774932861,0.5758000016212463,0.025599999353289604,0.0812000036239624,0.5325000286102295,0.03370000049471855,0.03739999979734421,0.047200001776218414,0.08290000259876251,0.0013000000035390258
sp|Q7K4B4|DGT5_DROME,Cytoplasm,,0.6255999803543091,0.3984000086784363,0.04639999940991402,0.1014999970793724,0.18469999730587006,0.0034000000450760126,0.05570000037550926,0.14079999923706055,0.18970000743865967,0.007499999832361937
sp|Q7KM13|HEY_DROME,Nucleus,Nuclear localization signal|Nuclear export signal,0.3165999948978424,0.925000011920929,0.008899999782443047,0.03610000014305115,0.1103999987244606,0.00019999999494757503,0.029500000178813934,0.05810000002384186,0.147599995136261,0.0005000000237487257
sp|Q7KRY7|SCRIB_DROME,Cytoplasm|Cell membrane,Nuclear localization signal,0.5936999917030334,0.28200000524520874,0.16189999878406525,0.6395000219345093,0.08070000261068344,0.0034000000450760126,0.17679999768733978,0.08009999990463257,0.3012999892234802,0.003000000026077032
tr|Q7KT95|Q7KT95_DROME,Extracellular,Signal peptide,0.16200000047683716,0.033399999141693115,0.9366999864578247,0.09600000083446503,0.04729999974370003,0.01810000091791153,0.27649998664855957,0.2854999899864197,0.09189999848604202,0.004399999976158142
sp|Q7KV13|STEL2_DROME,Cytoplasm|Nucleus,Nuclear export signal,0.667900025844574,0.6601999998092651,0.010400000028312206,0.020999999716877937,0.14409999549388885,0.005200000014156103,0.11590000241994858,0.4668999910354614,0.19830000400543213,0.0032999999821186066
tr|Q7PLK1|Q7PLK1_DROME,Extracellular,Signal peptide,0.25290000438690186,0.09730000048875809,0.7799999713897705,0.22300000488758087,0.1111999973654747,0.014399999752640724,0.37700000405311584,0.24040000140666962,0.3481999933719635,0.016300000250339508
tr|Q8ING0|Q8ING0_DROME,Extracellular,Signal peptide,0.17479999363422394,0.06019999831914902,0.8776000142097473,0.09700000286102295,0.0421999990940094,0.02199999988079071,0.28349998593330383,0.23389999568462372,0.24300000071525574,0.003000000026077032
tr|Q8INL4|Q8INL4_DROME,Cytoplasm,,0.5794000029563904,0.44510000944137573,0.1039000004529953,0.19629999995231628,0.18690000474452972,0.014600000344216824,0.16030000150203705,0.23010000586509705,0.2863999903202057,0.17339999973773956
tr|Q8IPW1|Q8IPW1_DROME,Cytoplasm,Nuclear localization signal,0.5874999761581421,0.3467999994754791,0.09549999982118607,0.4894999861717224,0.03590000048279762,0.0031999999191612005,0.22169999778270721,0.3896999955177307,0.23000000417232513,0.0007999999797903001
tr|Q8IPZ7|Q8IPZ7_DROME,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.5931000113487244,0.7562000155448914,0.013299999758601189,0.061900001019239426,0.2142000049352646,0.0038999998942017555,0.039900001138448715,0.188400000333786,0.06650000065565109,0.016499999910593033
sp|Q8IS44|DRD2L_DROME,Cell membrane,Transmembrane domain,0.12020000070333481,0.0982000008225441,0.019099999219179153,0.9362000226974487,0.11699999868869781,0.014700000174343586,0.17649999260902405,0.3499000072479248,0.1817999929189682,0.02759999968111515
sp|Q8MKK4|TRE12_DROME,Cell membrane,Transmembrane domain,0.15119999647140503,0.09139999747276306,0.01730000041425228,0.7290999889373779,0.13770000636577606,0.02800000086426735,0.14920000731945038,0.32919999957084656,0.38040000200271606,0.02759999968111515
tr|Q8MLQ0|Q8MLQ0_DROME,Nucleus,Nuclear export signal,0.3968999981880188,0.6661999821662903,0.06599999964237213,0.05660000070929527,0.0364999994635582,0.007499999832361937,0.08649999648332596,0.398499995470047,0.08470000326633453,0.003599999938160181
tr|Q8ST61|Q8ST61_DROME,Nucleus,Nuclear localization signal,0.43320000171661377,0.8826000094413757,0.0066999997943639755,0.026399999856948853,0.05829999968409538,0.0012000000569969416,0.05209999904036522,0.0729999989271164,0.05510000139474869,0.0017999999690800905
tr|Q95TF4|Q95TF4_DROME,Cell membrane,Transmembrane domain,0.17820000648498535,0.13379999995231628,0.08079999685287476,0.44699999690055847,0.10899999737739563,0.08630000054836273,0.1738000065088272,0.37709999084472656,0.16279999911785126,0.03400000184774399
tr|Q9I7H4|Q9I7H4_DROME,Cell membrane,Transmembrane domain,0.15680000185966492,0.14790000021457672,0.039900001138448715,0.7358999848365784,0.04690000042319298,0.0071000000461936,0.243599995970726,0.4555000066757202,0.47099998593330383,0.0038999998942017555
tr|Q9I7T1|Q9I7T1_DROME,Mitochondrion,Mitochondrial transit peptide,0.25619998574256897,0.1128000020980835,0.06650000065565109,0.0551999993622303,0.9474999904632568,0.022099999710917473,0.07180000096559525,0.08470000326633453,0.07320000231266022,0.14229999482631683
tr|Q9V3I3|Q9V3I3_DROME,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.6980999708175659,0.24619999527931213,0.043299999088048935,0.5041000247001648,0.3472999930381775,0.03060000017285347,0.16200000047683716,0.38690000772476196,0.4465000033378601,0.022099999710917473
