#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Laminin_G_1          PF00054.26   131 FBgn0038975          -           1837  3.9e-122  402.5   0.7   2   6   8.7e-19   3.4e-15   56.5   0.0     1   129   386   521   386   523 0.75 Laminin G domain
Laminin_G_1          PF00054.26   131 FBgn0038975          -           1837  3.9e-122  402.5   0.7   3   6   1.4e-26   5.6e-23   81.7   0.0     1   130   582   721   582   722 0.90 Laminin G domain
Laminin_G_1          PF00054.26   131 FBgn0038975          -           1837  3.9e-122  402.5   0.7   4   6   9.4e-19   3.7e-15   56.4   0.0     1   129   814   943   814   945 0.93 Laminin G domain
Laminin_G_1          PF00054.26   131 FBgn0038975          -           1837  3.9e-122  402.5   0.7   5   6   7.7e-25     3e-21   76.1   0.0     1   126  1007  1134  1007  1137 0.87 Laminin G domain
Laminin_G_1          PF00054.26   131 FBgn0038975          -           1837  3.9e-122  402.5   0.7   6   6   3.3e-14   1.3e-10   41.7   0.1     1   127  1230  1354  1230  1358 0.87 Laminin G domain
Laminin_G_3          PF13385.9    151 FBgn0038975          -           1837   4.3e-13   49.8   7.0   1   3   5.2e-08    0.0002   21.7   0.2    41   124   145   232   113   241 0.70 Concanavalin A-like lectin/glucanases superfamily
Laminin_G_3          PF13385.9    151 FBgn0038975          -           1837   4.3e-13   49.8   7.0   2   3   5.6e-05      0.22   11.8   0.0    53   125   614   686   569   703 0.78 Concanavalin A-like lectin/glucanases superfamily
Laminin_G_3          PF13385.9    151 FBgn0038975          -           1837   4.3e-13   49.8   7.0   3   3   0.00084       3.3    8.0   0.0    45   100   835   889   784   905 0.78 Concanavalin A-like lectin/glucanases superfamily
EGF                  PF00008.30    32 FBgn0038975          -           1837   5.5e-10   39.5  44.1   1   3     2e-07   0.00079   19.8   7.2     1    31   313   344   313   345 0.83 EGF-like domain
EGF                  PF00008.30    32 FBgn0038975          -           1837   5.5e-10   39.5  44.1   2   3   2.5e-08   9.8e-05   22.7   8.3     1    30   746   775   746   777 0.87 EGF-like domain
EGF                  PF00008.30    32 FBgn0038975          -           1837   5.5e-10   39.5  44.1   3   3   5.4e-06     0.021   15.2   5.4     1    31  1161  1191  1161  1192 0.92 EGF-like domain
hEGF                 PF12661.10    22 FBgn0038975          -           1837     1e-06   29.1  25.7   1   3   3.4e-05      0.13   12.8   5.1     1    18   319   336   319   338 0.97 Human growth factor-like EGF
hEGF                 PF12661.10    22 FBgn0038975          -           1837     1e-06   29.1  25.7   2   3   3.1e-06     0.012   16.1   2.7     1    19   751   769   751   770 0.96 Human growth factor-like EGF
hEGF                 PF12661.10    22 FBgn0038975          -           1837     1e-06   29.1  25.7   3   3   0.00016      0.62   10.7   2.5     1    19  1166  1184  1166  1185 0.97 Human growth factor-like EGF
RGS                  PF00615.22   117 FBgn0020278          -           1541   8.2e-30  103.7   3.0   1   1   3.8e-33   1.9e-29  102.6   3.0     1   116   827   941   827   942 0.99 Regulator of G protein signaling domain
RBD                  PF02196.18    69 FBgn0020278          -           1541   1.3e-25   89.2   0.7   1   2   8.2e-22     4e-18   65.2   0.0     1    69  1073  1140  1073  1140 0.98 Raf-like Ras-binding domain
RBD                  PF02196.18    69 FBgn0020278          -           1541   1.3e-25   89.2   0.7   2   2   3.6e-08   0.00017   21.5   0.1     5    68  1148  1210  1144  1211 0.94 Raf-like Ras-binding domain
PDZ                  PF00595.27    81 FBgn0020278          -           1541   1.5e-10   41.4   0.0   1   1   1.2e-13   5.9e-10   39.5   0.0     5    80    75   144    71   145 0.90 PDZ domain
PDZ_6                PF17820.4     54 FBgn0020278          -           1541   4.6e-07   29.7   0.0   1   1   3.3e-10   1.6e-06   27.9   0.0     7    34    98   125    93   141 0.79 PDZ domain
HlyIII               PF03006.23   224 FBgn0038984          -            444   4.9e-79  265.2  19.1   1   1   3.1e-83   6.1e-79  264.9  19.1     1   224   198   419   198   419 0.98 Haemolysin-III related
Peptidase_M13_N      PF05649.16   381 FBgn0039024          -            686     1e-53  183.3   7.1   1   1   2.4e-57   2.4e-53  182.0   7.1     2   377    57   424    56   426 0.89 Peptidase family M13
Peptidase_M13        PF01431.24   205 FBgn0039024          -            686   1.2e-34  119.9   0.2   1   1   1.2e-38   1.2e-34  119.9   0.2     3   204   481   684   480   685 0.88 Peptidase family M13
Peptidase_M13_N      PF05649.16   381 FBgn0039023          -            696   5.4e-48  164.4   0.0   1   1   8.4e-52   8.3e-48  163.8   0.0     1   377    62   427    62   431 0.85 Peptidase family M13
Peptidase_M13        PF01431.24   205 FBgn0039023          -            696   4.3e-17   62.5   0.0   1   1   9.6e-21   9.5e-17   61.4   0.0    14   203   496   693   487   695 0.85 Peptidase family M13
Peptidase_M13_N      PF05649.16   381 FBgn0039022          -            741   3.3e-51  175.0   0.0   1   1   6.5e-55   6.4e-51  174.0   0.0     1   376    70   472    70   475 0.81 Peptidase family M13
Peptidase_M13        PF01431.24   205 FBgn0039022          -            741   3.7e-27   95.4   0.0   1   1   7.7e-31   7.5e-27   94.4   0.0     6   203   535   738   531   740 0.86 Peptidase family M13
Glyco_transf_90      PF05686.15   396 FBgn0051139          -            397  5.5e-115  384.6   0.2   1   1  6.5e-119  6.4e-115  384.3   0.2     4   340    61   389    59   397 0.97 Glycosyl transferase family 90
Glyco_trans_1_2      PF13524.9     93 FBgn0051139          -            397   9.7e-06   25.8   0.0   1   1   2.1e-09     2e-05   24.8   0.0    13    84   277   354   266   358 0.74 Glycosyl transferases group 1
CCAP                 PF11105.11   128 FBgn0039007          -            155     3e-61  205.1   0.5   1   1   1.8e-65   3.6e-61  204.9   0.5     1   128     2   139     2   139 0.99 Arthropod cardioacceleratory peptide 2a
Ig_3                 PF13927.9     78 FBgn0017590          -            545   7.4e-39  132.3   0.2   1   3   3.9e-09   9.6e-06   26.2   0.0     9    77   108   180   101   181 0.79 Immunoglobulin domain
Ig_3                 PF13927.9     78 FBgn0017590          -            545   7.4e-39  132.3   0.2   2   3   5.7e-17   1.4e-13   51.3   0.1     1    78   196   270   196   270 0.88 Immunoglobulin domain
Ig_3                 PF13927.9     78 FBgn0017590          -            545   7.4e-39  132.3   0.2   3   3     8e-17     2e-13   50.8   0.0     1    78   287   364   287   364 0.94 Immunoglobulin domain
I-set                PF07679.19    90 FBgn0017590          -            545   1.8e-36  124.2   0.0   1   3     1e-10   2.5e-07   30.8   0.0     1    84   101   188   101   193 0.89 Immunoglobulin I-set domain
I-set                PF07679.19    90 FBgn0017590          -            545   1.8e-36  124.2   0.0   2   3   1.9e-11   4.6e-08   33.1   0.0     9    81   207   274   199   284 0.81 Immunoglobulin I-set domain
I-set                PF07679.19    90 FBgn0017590          -            545   1.8e-36  124.2   0.0   3   3   1.4e-18   3.5e-15   56.0   0.0     9    88   296   375   288   376 0.91 Immunoglobulin I-set domain
ig                   PF00047.28    86 FBgn0017590          -            545   1.2e-23   83.2   0.0   1   3   9.9e-09   2.4e-05   24.6   0.0     5    78   109   184   105   191 0.84 Immunoglobulin domain
ig                   PF00047.28    86 FBgn0017590          -            545   1.2e-23   83.2   0.0   2   3   3.6e-09   8.8e-06   26.0   0.0     3    78   205   273   203   278 0.89 Immunoglobulin domain
ig                   PF00047.28    86 FBgn0017590          -            545   1.2e-23   83.2   0.0   3   3   5.3e-10   1.3e-06   28.6   0.0    11    84   302   373   297   375 0.88 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0017590          -            545   2.3e-23   82.3   0.0   1   3   9.7e-05      0.24   11.7   0.0     9    65   110   181   102   195 0.72 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0017590          -            545   2.3e-23   82.3   0.0   2   3   1.3e-13   3.1e-10   40.2   0.0    10    78   209   283   196   284 0.84 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0017590          -            545   2.3e-23   82.3   0.0   3   3   3.1e-09   7.7e-06   26.1   0.0     4    77   290   375   287   376 0.75 Immunoglobulin domain
V-set                PF07686.20   108 FBgn0017590          -            545   2.6e-14   53.4   4.4   1   3   2.7e-07   0.00067   20.0   0.0     7   104   111   192   108   196 0.79 Immunoglobulin V-set domain
V-set                PF07686.20   108 FBgn0017590          -            545   2.6e-14   53.4   4.4   2   3   0.00043       1.1    9.7   0.0     4    39   206   238   204   247 0.82 Immunoglobulin V-set domain
V-set                PF07686.20   108 FBgn0017590          -            545   2.6e-14   53.4   4.4   3   3   1.9e-05     0.046   14.1   0.0    15   105   281   375   277   376 0.75 Immunoglobulin V-set domain
Izumo-Ig             PF16706.8     88 FBgn0017590          -            545   9.1e-06   25.7   0.0   1   1   0.00026      0.63   10.1   0.0    35    70   329   364   293   372 0.88 Izumo-like Immunoglobulin domain
fn3                  PF00041.24    85 FBgn0017590          -            545   0.00033   21.0   0.7   1   1     5e-07    0.0012   19.2   0.4    11    82   391   476   389   479 0.82 Fibronectin type III domain
Ig_4                 PF16680.8     71 FBgn0017590          -            545   0.00088   19.9   0.0   1   1    0.0001      0.25   12.0   0.0     3    63   215   281   213   282 0.74 T-cell surface glycoprotein CD3 delta chain
7tm_6                PF02949.23   313 FBgn0039033          -            387   1.1e-87  294.1  14.6   1   1   7.2e-92   1.4e-87  293.8  14.6     1   313    69   376    69   376 0.96 7tm Odorant receptor
7tm_6                PF02949.23   313 FBgn0039034          -            383   3.2e-86  289.3  12.3   1   1     2e-90   3.9e-86  289.0  12.3     2   313    67   372    66   372 0.98 7tm Odorant receptor
CBM_14               PF01607.27    53 FBgn0039042          -            223   6.1e-20   71.2  20.9   1   2   7.6e-14   1.5e-09   38.0   3.1     2    53    28    81    27    81 0.90 Chitin binding Peritrophin-A domain
CBM_14               PF01607.27    53 FBgn0039042          -            223   6.1e-20   71.2  20.9   2   2   2.8e-13   5.4e-09   36.2   6.8     1    53   154   205   154   205 0.97 Chitin binding Peritrophin-A domain
7tm_7                PF08395.15   370 FBgn0041225          -            404   9.8e-57  193.0  27.8   1   1   5.7e-61   1.1e-56  192.8  27.8     4   369    20   398    17   399 0.98 7tm Chemosensory receptor
SPARC_Ca_bdg         PF10591.12   113 FBgn0039054          -            629     2e-24   86.2   4.3   1   1   4.1e-28     2e-24   86.2   4.3     3   113   427   528   425   528 0.96 Secreted protein acidic and rich in cysteine Ca binding region
Thyroglobulin_1      PF00086.21    67 FBgn0039054          -            629   5.5e-17   61.1   3.1   1   1   1.1e-20   5.5e-17   61.1   3.1    19    67   547   594   531   594 0.91 Thyroglobulin type-1 repeat
Kazal_2              PF07648.18    48 FBgn0039054          -            629   6.3e-08   32.7   6.8   1   1   5.9e-11   2.9e-07   30.6   6.8     3    48   228   272   226   272 0.94 Kazal-type serine protease inhibitor domain
EF-hand_1            PF00036.35    29 FBgn0039054          -            629   2.7e-06   26.6   0.1   1   1   2.8e-07    0.0014   18.2   0.0     1    22   472   493   472   496 0.91 EF hand
PAN_1                PF00024.29    76 FBgn0039048          -            792   4.3e-18   65.1  20.7   1   3   1.3e-05      0.26   11.3   0.2    22    76    82   143    67   143 0.71 PAN domain
PAN_1                PF00024.29    76 FBgn0039048          -            792   4.3e-18   65.1  20.7   2   3   1.6e-11   3.1e-07   30.3   0.3     4    76   158   255   150   255 0.94 PAN domain
PAN_1                PF00024.29    76 FBgn0039048          -            792   4.3e-18   65.1  20.7   3   3   6.8e-12   1.3e-07   31.4   3.7     1    76   265   347   265   347 0.92 PAN domain
WW                   PF00397.29    31 FBgn0053193          -            608   1.2e-11   44.5   9.1   1   2   2.6e-12   5.1e-08   32.9   3.4     1    31   425   454   425   454 0.99 WW domain
WW                   PF00397.29    31 FBgn0053193          -            608   1.2e-11   44.5   9.1   2   2   1.5e-06     0.029   14.5   0.3     1    31   460   489   460   489 0.95 WW domain
BAR_3                PF16746.8    235 FBgn0039056          -            828   1.5e-82  276.9   9.5   1   1   1.1e-85   2.7e-82  276.1   9.5     1   235     5   238     5   238 0.99 BAR domain of APPL family
ArfGap               PF01412.21   117 FBgn0039056          -            828   9.4e-39  132.2   0.4   1   1   9.2e-42   2.3e-38  131.0   0.4     4   114   384   497   381   499 0.92 Putative GTPase activating protein for Arf
PH                   PF00169.32   105 FBgn0039056          -            828     1e-16   61.5   0.5   1   1   8.5e-20   2.1e-16   60.5   0.5     2   104   259   352   258   353 0.92 PH domain
Ank_2                PF12796.10    90 FBgn0039056          -            828   1.8e-11   44.5   0.5   1   1   1.7e-14   4.3e-11   43.3   0.5     1    80   687   769   687   781 0.92 Ankyrin repeats (3 copies)
Ank_4                PF13637.9     54 FBgn0039056          -            828   3.9e-10   39.9   0.2   1   2   1.1e-11   2.6e-08   34.1   0.2     2    54   684   736   683   736 0.97 Ankyrin repeats (many copies)
Ank_4                PF13637.9     54 FBgn0039056          -            828   3.9e-10   39.9   0.2   2   2   0.00066       1.6    9.3   0.0    11    53   726   768   725   769 0.93 Ankyrin repeats (many copies)
Ank                  PF00023.33    33 FBgn0039056          -            828   8.2e-06   26.0   1.0   1   2    0.0003      0.74   10.4   0.0     6    32   687   713   683   714 0.88 Ankyrin repeat
Ank                  PF00023.33    33 FBgn0039056          -            828   8.2e-06   26.0   1.0   2   2   0.00036      0.89   10.2   0.2     2    26   716   740   715   749 0.84 Ankyrin repeat
Ank_5                PF13857.9     56 FBgn0039056          -            828   0.00016   22.1   0.1   1   1   8.7e-05      0.21   12.1   0.0    18    55   685   722   677   723 0.89 Ankyrin repeats (many copies)
Ank_3                PF13606.9     30 FBgn0039056          -            828   0.00063   20.1   1.4   1   1    0.0004      0.98   10.4   0.0     3    29   684   710   682   711 0.89 Ankyrin repeat
Astacin              PF01400.27   191 FBgn0039069          -            354   2.9e-63  213.1   0.1   1   1   1.8e-67   3.5e-63  212.8   0.1     2   190   116   303   115   304 0.95 Astacin (Peptidase family M12A)
ERAP1_C              PF11838.11   317 FBgn0039064          -           1088   4.1e-58  197.4   0.0   1   1   9.5e-62   6.2e-58  196.8   0.0     1   296   746  1043   746  1064 0.92 ERAP1-like C-terminal domain
Peptidase_M1_N       PF17900.4    186 FBgn0039064          -           1088   2.7e-33  115.8   0.0   1   1   9.3e-37   6.1e-33  114.7   0.0     2   183   107   294   106   295 0.91 Peptidase M1 N-terminal domain
Peptidase_M1         PF01433.23   218 FBgn0039064          -           1088   6.3e-26   91.4   0.0   1   1   1.5e-29   9.8e-26   90.8   0.0     3   218   426   638   424   638 0.95 Peptidase family M1 domain
VMA21                PF09446.13    64 FBgn0039059          -            211   1.3e-29  102.3  21.1   1   2   4.9e-20   9.6e-16   57.8   2.5     2    63    47   108    46   109 0.97 VMA21-like domain
VMA21                PF09446.13    64 FBgn0039059          -            211   1.3e-29  102.3  21.1   2   2   1.1e-17   2.2e-13   50.2  10.9     3    64   139   197   137   197 0.93 VMA21-like domain
Lig_chan             PF00060.29   269 FBgn0039080          -            559   0.00014   21.9   0.0   1   1   1.4e-08   0.00027   21.0   0.0    66   268   332   535   330   536 0.66 Ligand-gated ion channel
COesterase           PF00135.31   515 FBgn0039084          -            524  2.9e-143  478.6   0.0   1   1  6.7e-147  3.3e-143  478.4   0.0    31   515     1   512     1   512 0.95 Carboxylesterase family
BD-FAE               PF20434.1    215 FBgn0039084          -            524     8e-11   42.0   0.0   1   1   2.8e-14   1.4e-10   41.2   0.0     8   114    68   178    62   199 0.85 BD-FAE
Abhydrolase_3        PF07859.16   210 FBgn0039084          -            524   2.2e-10   40.8   0.1   1   1   1.3e-13   6.4e-10   39.3   0.0     1    99    76   181    76   227 0.79 alpha/beta hydrolase fold
Peptidase_S9         PF00326.24   213 FBgn0039084          -            524   0.00025   20.7   0.0   1   1   9.1e-08   0.00045   19.9   0.0     8   107    97   198    90   222 0.84 Prolyl oligopeptidase family
IRK_C                PF17655.4    174 FBgn0039081          -            453   7.9e-72  240.6   0.0   1   1   1.1e-75   1.1e-71  240.2   0.0     1   171   253   424   253   427 0.99 Inward rectifier potassium channel C-terminal domain
IRK                  PF01007.23   141 FBgn0039081          -            453   3.1e-58  195.7   1.2   1   1   4.6e-62   4.5e-58  195.2   1.2     1   141   100   246   100   246 0.98 Inward rectifier potassium channel transmembrane domain
Kunitz_BPTI          PF00014.26    53 FBgn0039077          -            119   6.2e-16   58.4   5.8   1   1   4.3e-20   8.4e-16   58.0   5.8     2    52    25    75    24    76 0.97 Kunitz/Bovine pancreatic trypsin inhibitor domain
Kunitz_BPTI          PF00014.26    53 FBgn0051515          -            129     2e-14   53.7   7.5   1   1   1.5e-18   2.9e-14   53.1   7.5     2    52    47    97    46    98 0.96 Kunitz/Bovine pancreatic trypsin inhibitor domain
Peptidase_M14        PF00246.27   286 FBgn0039073          -            479   3.8e-95  318.9   0.0   1   1   6.3e-99   6.2e-95  318.2   0.0     1   285   185   463   185   464 0.98 Zinc carboxypeptidase
Propep_M14           PF02244.19    73 FBgn0039073          -            479   6.6e-17   61.5   0.0   1   1   1.2e-20   1.2e-16   60.7   0.0     1    72    87   159    87   160 0.98 Carboxypeptidase activation peptide
Ig_3                 PF13927.9     78 FBgn0039089          -            413   7.4e-07   29.7   0.0   1   2    0.0002         1   10.1   0.0    32    77   213   272   206   272 0.80 Immunoglobulin domain
Ig_3                 PF13927.9     78 FBgn0039089          -            413   7.4e-07   29.7   0.0   2   2   1.3e-05     0.063   13.9   0.0     4    51   299   351   297   381 0.74 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0039089          -            413   9.9e-07   29.0   0.0   1   1   1.7e-06    0.0085   16.4   0.0     2    44   297   340   296   358 0.83 Immunoglobulin domain
V-set                PF07686.20   108 FBgn0039089          -            413   3.8e-05   24.0   0.2   1   1     3e-07    0.0015   18.9   0.0    26    95   209   278   203   287 0.79 Immunoglobulin V-set domain
C2-set_2             PF08205.15    89 FBgn0039089          -            413   0.00086   19.4   0.0   1   1   6.3e-07    0.0031   17.7   0.0     2    65   298   363   297   382 0.80 CD80-like C2-set immunoglobulin domain
GILT                 PF03227.19   108 FBgn0039098          -            216   4.8e-28   97.7   0.1   1   1   4.6e-32     9e-28   96.8   0.1     2   104    33   133    32   137 0.88 Gamma interferon inducible lysosomal thiol reductase (GILT)
GILT                 PF03227.19   108 FBgn0039099          -            207   8.1e-31  106.6   4.7   1   1   5.7e-35   1.1e-30  106.2   1.4     2   107    32   130    31   131 0.93 Gamma interferon inducible lysosomal thiol reductase (GILT)
Trypsin              PF00089.29   220 FBgn0039101          -            372   3.9e-41  141.4   0.0   1   1   1.4e-44   1.4e-40  139.6   0.0     1   220   106   362   106   362 0.85 Trypsin
CLIP                 PF12032.11    54 FBgn0039101          -            372   1.5e-05   25.3   1.2   1   1   4.8e-09   4.7e-05   23.7   1.2    10    54    35    84    30    84 0.97 Regulatory CLIP domain of proteinases
Trypsin              PF00089.29   220 FBgn0042106          -            341   7.7e-31  107.7   0.0   1   1   9.9e-35   9.8e-31  107.4   0.0     3   220   108   335   106   335 0.86 Trypsin
CLIP                 PF12032.11    54 FBgn0042106          -            341   2.1e-06   27.9   4.2   1   1   8.2e-10     8e-06   26.1   0.4    10    54    35    84    31    84 0.95 Regulatory CLIP domain of proteinases
Trypsin              PF00089.29   220 FBgn0039102          -            400   7.8e-43  146.9   0.1   1   1   3.4e-46   3.3e-42  144.9   0.1     1   220   135   394   135   394 0.84 Trypsin
CLIP                 PF12032.11    54 FBgn0039102          -            400   7.8e-13   48.6   4.4   1   1   2.4e-16   2.3e-12   47.0   4.4     5    54    40    94    35    94 0.93 Regulatory CLIP domain of proteinases
Glyco_hydro_30       PF02055.19   348 FBgn0051148          -            561   1.5e-73  247.9   1.2   1   1   1.9e-77   1.8e-73  247.6   1.2     3   348   145   494   143   494 0.91 Glycosyl hydrolase family 30 TIM-barrel domain
Glyco_hydro_30C      PF17189.7     65 FBgn0051148          -            561     2e-15   56.8   0.4   1   1     4e-19   3.9e-15   55.8   0.4     1    65   497   558   497   558 0.95 Glycosyl hydrolase family 30 beta sandwich domain
Evr1_Alr             PF04777.16    93 FBgn0051413          -            561   2.4e-16   60.0   0.5   1   1   1.2e-19   5.8e-16   58.8   0.1     1    92   424   514   424   515 0.88 Erv1 / Alr family
Thioredoxin          PF00085.23   103 FBgn0051413          -            561   4.9e-08   33.0   0.0   1   1   1.6e-10   7.7e-07   29.2   0.0     2    82    34   119    33   135 0.92 Thioredoxin
FAD_SOX              PF18371.4    104 FBgn0051413          -            561   4.5e-07   30.3   0.0   1   1   2.7e-10   1.3e-06   28.8   0.0     3   101   319   412   317   415 0.85 Flavin adenine dinucleotide (FAD)-dependent sulfhydryl oxidase
QSOX_Trx1            PF18108.4    108 FBgn0051413          -            561    0.0001   22.7   0.4   1   1   9.7e-07    0.0048   17.3   0.0    36   104   214   281   208   284 0.87 QSOX Trx-like domain
Glyco_hydro_30       PF02055.19   348 FBgn0051414          -            566   7.4e-78  262.1   0.9   1   1   9.3e-82   9.1e-78  261.8   0.9     3   348   145   494   143   494 0.91 Glycosyl hydrolase family 30 TIM-barrel domain
Glyco_hydro_30C      PF17189.7     65 FBgn0051414          -            566   1.4e-14   54.1   0.0   1   1   4.1e-18     4e-14   52.6   0.0     1    65   497   563   497   563 0.93 Glycosyl hydrolase family 30 beta sandwich domain
Trypsin              PF00089.29   220 FBgn0039108          -            509   3.7e-43  148.0   0.0   1   1   1.1e-46   7.3e-43  147.0   0.0     4   220   260   503   258   503 0.86 Trypsin
Trypsin_2            PF13365.9    142 FBgn0039108          -            509   0.00047   21.0   0.0   1   1   1.5e-07     0.001   20.0   0.0     1   133   288   461   288   466 0.58 Trypsin-like peptidase domain
DUF1986              PF09342.14   116 FBgn0039108          -            509   0.00075   20.0   0.2   1   1   2.8e-05      0.19   12.3   0.0    72    98   363   389   349   401 0.88 Domain of unknown function (DUF1986)
MFS_1                PF07690.19   347 FBgn0043005          -            602   1.9e-43  148.8  44.7   1   2   9.4e-38   9.3e-34  117.0  24.6    32   339   212   514   201   516 0.84 Major Facilitator Superfamily
MFS_1                PF07690.19   347 FBgn0043005          -            602   1.9e-43  148.8  44.7   2   2   3.1e-16   3.1e-12   46.2  12.1     2   179   382   572   381   586 0.90 Major Facilitator Superfamily
Sugar_tr             PF00083.27   452 FBgn0043005          -            602   8.4e-10   38.2  22.9   1   2   1.1e-09   1.1e-05   24.6   8.5    43   188   205   353   186   390 0.85 Sugar (and other) transporter
Sugar_tr             PF00083.27   452 FBgn0043005          -            602   8.4e-10   38.2  22.9   2   2   2.3e-07    0.0023   17.0   6.6    49   126   415   490   389   565 0.89 Sugar (and other) transporter
Fam20C               PF06702.15   218 FBgn0051145          -            528  9.5e-101  336.0   0.0   1   1  1.5e-104  1.5e-100  335.4   0.0     1   213   303   515   303   519 0.99 Golgi casein kinase, C-terminal, Fam20
FAM198               PF15051.9    327 FBgn0051145          -            528   1.9e-05   23.9   0.0   1   1   4.2e-09   4.2e-05   22.8   0.0    72   125   255   308   199   319 0.83 FAM198 protein
NRF                  PF20146.2    121 FBgn0039093          -            685   3.1e-28   98.7   0.0   1   1   5.9e-32   5.8e-28   97.8   0.0     1   120    60   164    60   165 0.92 Nose resistant-to-fluoxetine protein, N-terminal domain
Acyl_transf_3        PF01757.25   328 FBgn0039093          -            685     6e-25   88.1  39.7   1   1   6.1e-29     6e-25   88.1  39.7     3   323   261   640   259   644 0.81 Acyltransferase family
Acyl_transf_3        PF01757.25   328 FBgn0039092          -            695   1.2e-24   87.1  42.0   1   1   1.2e-28   1.2e-24   87.1  42.0     4   300   257   608   254   640 0.80 Acyltransferase family
NRF                  PF20146.2    121 FBgn0039092          -            695   9.7e-23   80.9   0.1   1   2     2e-22   1.9e-18   67.1   0.0     1    67    70   133    70   140 0.92 Nose resistant-to-fluoxetine protein, N-terminal domain
NRF                  PF20146.2    121 FBgn0039092          -            695   9.7e-23   80.9   0.1   2   2   2.3e-05      0.23   11.9   0.2   100   120   138   158   134   159 0.87 Nose resistant-to-fluoxetine protein, N-terminal domain
NRF                  PF20146.2    121 FBgn0053337          -            708   1.3e-26   93.5   0.0   1   1   2.4e-30   2.4e-26   92.6   0.0     1   120    70   169    70   170 0.96 Nose resistant-to-fluoxetine protein, N-terminal domain
Acyl_transf_3        PF01757.25   328 FBgn0053337          -            708   2.1e-25   89.6  44.7   1   1   2.2e-29   2.1e-25   89.6  44.7     3   327   268   644   266   645 0.80 Acyltransferase family
Acyl_transf_3        PF01757.25   328 FBgn0039091          -            699   7.4e-29  100.9  43.6   1   1   7.5e-33   7.4e-29  100.9  43.6     3   326   271   647   269   650 0.90 Acyltransferase family
NRF                  PF20146.2    121 FBgn0039091          -            699     1e-26   93.8   0.1   1   1   2.4e-30   2.3e-26   92.6   0.1     1   121    70   173    70   173 0.90 Nose resistant-to-fluoxetine protein, N-terminal domain
Ras                  PF00071.25   162 FBgn0015795          -            207   1.5e-56  190.6   0.1   1   1     7e-60   1.7e-56  190.4   0.1     1   160    10   173    10   175 0.97 Ras family
Roc                  PF08477.16   119 FBgn0015795          -            207   1.2e-32  112.8   0.0   1   1   7.7e-36   1.9e-32  112.1   0.0     1   119    10   128    10   128 0.87 Ras of Complex, Roc, domain of DAPkinase
Arf                  PF00025.24   174 FBgn0015795          -            207   5.7e-12   45.6   0.0   1   1   2.7e-15   6.6e-12   45.4   0.0    12   136     6   138     1   174 0.77 ADP-ribosylation factor family
MMR_HSR1             PF01926.26   113 FBgn0015795          -            207   1.1e-07   32.0   0.0   1   1   7.3e-11   1.8e-07   31.4   0.0     1   100    10   107    10   126 0.68 50S ribosome-binding GTPase
MnmE_helical         PF12631.10   326 FBgn0015795          -            207   2.4e-07   31.0   0.0   1   1   2.3e-10   5.5e-07   29.9   0.0    95   250     9   173     5   190 0.74 MnmE helical domain
GTP_EFTU             PF00009.30   188 FBgn0015795          -            207   5.4e-06   26.2   0.0   1   1   1.4e-07   0.00033   20.4   0.0    66   184    54   171    38   176 0.74 Elongation factor Tu GTP binding domain
Gtr1_RagA            PF04670.15   232 FBgn0015795          -            207   3.1e-05   23.6   0.0   1   1   1.5e-08   3.7e-05   23.4   0.0     1   129    10   135    10   184 0.70 Gtr1/RagA G protein conserved region
RsgA_GTPase          PF03193.19   174 FBgn0015795          -            207   0.00094   19.2   0.0   1   1   8.7e-05      0.21   11.5   0.0   109   129    11    31     5    71 0.88 RsgA GTPase
E1_DerP2_DerF2       PF02221.18   133 FBgn0039154          -            170   5.6e-08   33.3   0.1   1   1   3.7e-12   7.2e-08   33.0   0.1     2   132    44   167    43   168 0.85 ML domain
fn3                  PF00041.24    85 FBgn0039155          -            525   1.2e-14   54.5   1.6   1   2   4.6e-09     3e-05   24.4   0.0    45    84   205   244   193   245 0.83 Fibronectin type III domain
fn3                  PF00041.24    85 FBgn0039155          -            525   1.2e-14   54.5   1.6   2   2     1e-08   6.8e-05   23.2   0.3    16    77   280   343   276   349 0.80 Fibronectin type III domain
WAP                  PF00095.24    41 FBgn0039155          -            525   1.9e-09   37.8  14.9   1   1     3e-13   1.9e-09   37.8  14.9     1    41    94   139    94   139 0.89 WAP-type (Whey Acidic Protein) 'four-disulfide core'
Pur_ac_phosph_N      PF16656.8     93 FBgn0039155          -            525   1.6e-06   28.7   1.9   1   1   3.2e-06     0.021   15.5   0.1    25    87   289   357   278   363 0.74 Purple acid Phosphatase, N-terminal domain
Lectin_leg-like      PF03388.16   230 FBgn0039160          -            329  3.4e-104  347.4   0.3   1   1  4.2e-108  4.2e-104  347.1   0.3     1   229    33   257    33   258 0.99 Legume-like lectin family
